song_name,artist_names,genres,parent_genres,album,release_date,spotify_track_id,yearly_streams,artist_ids
Enemy (with JID) - from the series Arcane League of Legends,"Imagine Dragons, JID, Arcane, League of Legends",,,Mercury - Acts 1 & 2,2022-07-01,3CIyK1V4JEJkg02E4EJnDl,186594338,"53XhwfbYqKCa1cC15pYq2q, 6U3ybJ9UHNKEdsH7ktGBZ7, 57nPqD7z62gDdq37US9XJR, 47mIJdHORyRerp4os813jD"
The Joker And The Queen,Ed Sheeran,soft pop,Pop,=,2021-10-25,3NuLxTXowTRcguTh9RsPmM,4970041,6eUKZXaKkcviH0Ku9w2n3V
Leave Your Life,Ed Sheeran,soft pop,Pop,=,2021-10-25,0YbI9lWxUBsCJLb6EBydkr,4786734,6eUKZXaKkcviH0Ku9w2n3V
Collide,Ed Sheeran,soft pop,Pop,=,2021-10-25,5sv0WnUs74Orn6GoPmC5im,4798225,6eUKZXaKkcviH0Ku9w2n3V
Stop The Rain,Ed Sheeran,soft pop,Pop,=,2021-10-25,0VuDtcT7H4CAljLZEH021x,4580580,6eUKZXaKkcviH0Ku9w2n3V
Love In Slow Motion,Ed Sheeran,soft pop,Pop,=,2021-10-25,1i4F583d9v9RabcfOlKKVL,3694505,6eUKZXaKkcviH0Ku9w2n3V
Tell It To My Heart,"MEDUZA, Hozier",,,Tell It To My Heart,2021-10-29,46nvQpUDsxpS08UTFOeKTA,3448485,"0xRXCcSX89eobfrshSVdyu, 2FXC3k01G6Gw61bmprjgqS"
Demon High,Lil Uzi Vert,melodic rap,Hip Hop,Demon High,2021-10-29,5MAnH0CFbD13INQBsnKI9y,1099725,4O15NlyKLIASxsJ0PrXPfz
Oh Na Na,"Camila Cabello, Myke Towers, Tainy","pop, reggaeton, trap latino, urbano latino","Pop, Latin",Oh Na Na,2021-10-29,03NqHNdG3Ur6kciQWK6e8V,2651288,"4nDoRrQiYLoBzwC5BhVJzF, 7iK8PXO48WeuP03g8YR51W, 0GM7qgcRCORpGnfcN2tCiB"
Thriller,Michael Jackson,,,Thriller,1982-11-30,2LlQb7Uoj1kKyGhlkBf9aC,6171170,3fMbdgg4jU18AjLCKBhRSm
Sandman,Ed Sheeran,soft pop,Pop,=,2021-10-25,2Ldb2ytuC9AxhpAkVEJBI6,1880662,6eUKZXaKkcviH0Ku9w2n3V
Be Right Now,Ed Sheeran,soft pop,Pop,=,2021-10-25,3BiiSLo0wyHAY7lpCEO6ge,1006933,6eUKZXaKkcviH0Ku9w2n3V
Mahvettim,cakal,"turkish hip hop, drill",Hip Hop,Mahvettim,2021-10-29,1GWxwShcDEdSvlr0jcpYI1,3448902,6CPZWzcKiOKkHn4L2XI4i2
Telepath,Conan Gray,,,Telepath,2021-10-29,3Z39gbqdaGL3WJXBG0gcuE,984310,4Uc8Dsxct0oMqx0P6i60ea
Dictadura,Anuel AA,"reggaeton, trap latino, urbano latino, latin",Latin,Dictadura,2021-10-28,4yoc5cUWk4OFvqOcvFvw0o,5663244,2R21vXR83lH98kGeO99Y66
"Family (feat. Bebe Rexha, Ty Dolla $ign & A Boogie Wit da Hoodie)","David Guetta, Bebe Rexha, Ty Dolla $ign, A Boogie Wit da Hoodie","edm, dance, melodic rap","Electronic, Hip Hop","Family (feat. Bebe Rexha, Ty Dolla $ign & A Boogie Wit da Hoodie)",2021-10-29,0HLhptvI8NozbOHRLNniFz,962887,"1Cs0zKBU1kc0i8ypK3B9ai, 64M6ah0SkkRsnPGtGiRAbb, 7c0XG5cIJTrrAgEC3ULPiq, 31W5EY0aAly4Qieq6OFu6I"
Sabe,"Nicki Nicole, Rauw Alejandro","argentine trap, reggaeton, urbano latino, trap latino, latin","Hip Hop, Latin",Parte de Mí,2021-10-28,0XYZhJIcwKNjd0tjbSXwaQ,911738,"2UZIAOlrnyZmyzt1nuXr9y, 1mcTU81TzQhprhouKaTkpq"
Be a Hoe/Break a Hoe,"Shirin David, Kitty Kat","german hip hop, german pop","Hip Hop, Pop",Be a Hoe/Break a Hoe,2021-10-28,2NkKIjlfLa9o9Yfsq2tl99,906147,"0JBdTCGs111JKKYfLqOEBa, 2YkKzgHa7xT6aW8QaSsQMd"
Sandman,A$AP Rocky,rap,Hip Hop,LIVE.LOVE.A$AP,2011-10-31,0qkA0NU7cDKWkFXNGRcNaB,897613,13ubrt8QOOCPljQ2FL1Kca
Highway to Hell,AC/DC,"rock, hard rock, classic rock, rock and roll",Rock,Highway to Hell,1979-07-27,2zYzyRzz6pRmhPzyfMEC8s,3894386,711MCceyCBcFnzjGY4Q7Un
Ghostbusters,Ray Parker Jr.,,,Greatest Hits,1990-01-01,6thXB4RmajS4oZPNiBAKy0,3064987,0NyzfcGDZZ6GM25EBG9BYK
Monster Mash,"Bobby (Boris) Pickett, The Crypt-Kickers",,,The Original Monster Mash,1962-00-00,0xxZY5C9xxij3D1HkzbnfC,2857758,"42MRYPhQfcEXqb18dl5ERX, 4frDtYgwXXKkbyQzjOmJG5"
This Is Halloween,Disney Characters,,,Nightmare Before Christmas,2008-10-27,4a9RlnJ0v1T7HgLtps1HvI,2762774,6utdPEv71mR0DnGp74cJIz
Toxic,Britney Spears,pop,Pop,In The Zone,2003-11-13,6I9VzXrHxO9rA9A5euc8Ak,3008827,26dSoYclwsYLMAKD3tpOr4
Sweet Dreams (Are Made of This) - 2005 Remaster,"Eurythmics, Annie Lennox, Dave Stewart","new wave, synthpop, ","Rock, Pop",Sweet Dreams (Are Made Of This),1983-01-04,1TfqLAPs4K3s2rJMoCokcS,1879281,"0NKDgy9j66h3DLnN8qu1bB, 5MspMQqdVbdwP6ax3GXqum, 7gcCQIlkkfbul5Mt0jBQkg"
Do It To It,"ACRAZE, Cherish","tech house, ",Electronic,Do It To It,2021-08-20,20on25jryn53hWghthWWW3,139757538,"4pnp4w9g30yLfVIAFnZMRd, 1c70yCa8sRgIiQxl3HOEFo"
Disturbia,Rihanna,,,Good Girl Gone Bad: Reloaded,2007-03-31,30VrBsh1STRBoIrhQOAwzK,1911953,5pKCCKE2ajJHZ9KAiaK11H
Somebody's Watching Me - Single Version,Rockwell,,,Somebody’s Watching Me (Sped Up),2023-09-22,2QN9zL3SzXdGqqmXO68gFp,2098551,3xs0LEzcPXtgNfMNcHzLIP
"Spooky, Scary Skeletons - Undead Tombstone Remix",Andrew Gold,,,Halloween Howls: Fun & Scary Music (Deluxe Edition),2019-10-18,1sUdq3kWa9dJXHu3eYOUll,1285342,5fmvGUlMVgmnCn45f1he7d
Superstition,Stevie Wonder,"motown, soul",R&B,Talking Book,1972-10-28,4N0TP4Rmj6QQezWV88ARNJ,977731,7guDJrEfX3qb6FEbdPA5qi
Thriller - 2003 Edit,Michael Jackson,,,Number Ones,1979-00-00,0wQy2OO7jKjm0OOmA7gv3f,912636,3fMbdgg4jU18AjLCKBhRSm
Everybody (Backstreet's Back) - Radio Edit,Backstreet Boys,,,Backstreet's Back,1997-08-12,1di1BEgJYzPvXUuinsYJGP,777374,5rSXSAkZ67PYJSvpUpkOr7
Sweet but Psycho,Ava Max,,,Heaven & Hell,2020-09-18,7DnAm9FOTWE3cUvso43HhI,763274,4npEfmQ6YuiwW1GpUmaq3F
Time Warp,"Little Nell, Patricia Quinn, Richard O'Brien",,,The Rocky Horror Picture Show - Original Soundtrack,1975-01-10,4WFeJTXNHIS2wURtwlAkhu,734396,"213WFYdlgojElnXhDyhwke, 7Akz0poR4eUgNM0ciCWqIs, 0aIOdrjH5s3hJqxmKoAEUg"
All I Want for Christmas Is You,Mariah Carey,christmas,Jazz,Merry Christmas,1994-10-28,0bYg9bo50gSsH3LtXe2SQn,200746762,4iHNK0tOyZPYnBU7nGAgpQ
SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),"Amaarae, Kali Uchis, MOLIY","alté, afrobeats",R&B,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),2021-09-16,09gysnJpfQ3ublBmJDfcEC,97760302,"21UPYSRWFKwtqvSAnFnSvS, 1U1el3k54VvEUzo3ybLPlM, 2hVWBpjLW4Q7fboYz2pVYK"
Lost in the Fire (feat. The Weeknd),"Gesaffelstein, The Weeknd",,,Hyperion,2019-03-08,2vXKRlJBXyOcvZYTdNeckS,21778571,"3hteYQFiMFbJY7wS0xDymP, 1Xyo4u8uXC1ZmMpatF05PJ"
"Anuel AA: Bzrp Music Sessions, Vol. 46","Bizarrap, Anuel AA","argentine trap, trap latino, urbano latino, reggaeton, latin","Hip Hop, Latin","Anuel AA: Bzrp Music Sessions, Vol. 46",2021-11-03,1mrGEef8GuaEnDdw8J5BQp,11439541,"716NhGYqD1jl2wI1Qkgq36, 2R21vXR83lH98kGeO99Y66"
ESCAPE PLAN,Travis Scott,rap,Hip Hop,ESCAPE PLAN / MAFIA,2021-11-05,4R67rQNSbbsR4TdUVOIdez,39394335,0Y5tJX1MQlPlqiwlOH1tJY
One Right Now (with The Weeknd),"Post Malone, The Weeknd",,,Twelve Carat Toothache,2022-06-03,1nltpRhEiXikwDlVn4UADk,122211307,"246dkjvS1zLTtiykXe5h60, 1Xyo4u8uXC1ZmMpatF05PJ"
MAFIA,Travis Scott,rap,Hip Hop,ESCAPE PLAN / MAFIA,2021-11-05,08F16baYbciTva9P4BvpiI,17668670,0Y5tJX1MQlPlqiwlOH1tJY
Smokin Out The Window,"Bruno Mars, Anderson .Paak, Silk Sonic",,,An Evening With Silk Sonic,2021-11-11,7sMBvZCSUl99bJLXZaLa0b,124697969,"0du5cEVh5yTK9QJze8zA0C, 3jK9MiCrA42lLAdMGUZpwa, 6PvvGcCY2XtUcSRld1Wilr"
No Love (with SZA),"Summer Walker, SZA",r&b,R&B,Still Over It,2021-11-05,08SB2OtZkaliju77WYEKxk,9341304,"57LYzLEk2LcFghVwuWbcuS, 7tYKF4w9nC0nq9CsPZTHyP"
The Motto,"Tiësto, Ava Max","edm, trance, big room, house, dance, ",Electronic,The Motto,2021-11-04,18asYwWugKjjsihZ0YvRxO,55377933,"2o5jDhtHVPhrJdv3cEQ99Z, 4npEfmQ6YuiwW1GpUmaq3F"
Bitter - Narration By Cardi B,"Summer Walker, Cardi B","r&b, ",R&B,Still Over It,2021-11-05,5cwnxz6QPfbOf731UPqphs,2063770,"57LYzLEk2LcFghVwuWbcuS, 4kYSro6naA4h99UJvo89HB"
When You Danced With Me,ABBA,,,Voyage,2021-11-05,46OKHucGhjhskazqD8tKnH,1248604,0LcJLqbBmaGUft1e9Mm8HV
Ex For A Reason (with JT from City Girls),"Summer Walker, JT, City Girls","r&b, ",R&B,Still Over It,2021-11-05,1De7cOMrdUnVpjWBaowMg4,1938371,"57LYzLEk2LcFghVwuWbcuS, 39af15p0feaAOdL9DTRj3m, 37hAfseJWi0G3Scife12Il"
Throw It Away,Summer Walker,r&b,R&B,Still Over It,2021-11-05,21DN44aYlSoyfOQcboC0IP,1119566,57LYzLEk2LcFghVwuWbcuS
Reciprocate,Summer Walker,r&b,R&B,Still Over It,2021-11-05,5xGqh5mjKgOhp9TOlFeCcJ,1072988,57LYzLEk2LcFghVwuWbcuS
You Don’t Know Me,Summer Walker,r&b,R&B,Still Over It,2021-11-05,7gpIj4wMeTKptFxetrNKzY,989134,57LYzLEk2LcFghVwuWbcuS
Toxic (with Lil Durk),"Summer Walker, Lil Durk","r&b, drill","Hip Hop, R&B",Still Over It,2021-11-05,4blMQHONplzay3YkNIUlcn,896533,"57LYzLEk2LcFghVwuWbcuS, 3hcs9uc56yIGFCSy9leWe7"
Circus,Summer Walker,r&b,R&B,Still Over It,2021-11-05,2vdposMtmLoanI0pflut4F,894847,57LYzLEk2LcFghVwuWbcuS
Unloyal (with Ari Lennox),"Summer Walker, Ari Lennox","r&b, alternative r&b, neo soul",R&B,Still Over It,2021-11-05,081Shn2hU3YxvQmGaCPegr,890189,"57LYzLEk2LcFghVwuWbcuS, 1vaQ6v3pOFxAIrFoPrAcom"
Little Things,ABBA,,,Voyage,2021-11-05,1vLPyotXnRlM2EJIHK16LW,875412,0LcJLqbBmaGUft1e9Mm8HV
Constant Bullshit,Summer Walker,r&b,R&B,Still Over It,2021-11-05,1luvsaicSpNDRLgOtRZxWO,872557,57LYzLEk2LcFghVwuWbcuS
Insane,Summer Walker,r&b,R&B,Still Over It,2021-11-05,3pcxxaUxAMSfz2zgetHydD,865654,57LYzLEk2LcFghVwuWbcuS
Just A Notion,ABBA,,,Voyage,2021-11-05,3ZqqHOM10rD7y3G6bxDXTv,840145,0LcJLqbBmaGUft1e9Mm8HV
Jumpin (feat. Polo G),"NLE Choppa, Polo G",,,Jumpin (feat. Polo G),2021-11-05,1z7LV5wkExwW8YJk0IrPUA,829520,"0ErzCpIMyLcjPiwT4elrtZ, 6AgTAQt8XS6jRWi4sX7w49"
Switch A Nigga Out,Summer Walker,r&b,R&B,Still Over It,2021-11-05,5Mv7yjian35AddlklJgg1v,828410,57LYzLEk2LcFghVwuWbcuS
Keep An Eye On Dan,ABBA,,,Voyage,2021-11-05,1OC16r1BdQO6hK2iqmvwXF,814337,0LcJLqbBmaGUft1e9Mm8HV
I Can Be That Woman,ABBA,,,Voyage,2021-11-05,2JNzo5lIfJNFXV1ttcLD7r,806345,0LcJLqbBmaGUft1e9Mm8HV
Esqueça-Me Se For Capaz,"Marília Mendonça, Maiara & Maraisa","sertanejo, sertanejo universitário, arrocha, forró, piseiro","Country, Latin",Festa das Patroas 35%,2021-10-14,4qsOrxBv09HhNSpsgMRXdC,63066886,"1yR65psqiazQpeM79CcGh8, 59jlthNnbmim5l9tmNA7se"
Todo Mundo Menos Você,"Marília Mendonça, Maiara & Maraisa","sertanejo, sertanejo universitário, arrocha, forró, piseiro","Country, Latin",Festa das Patroas 35%,2021-10-14,053zWWZDziDJd3U94x8RuP,38413480,"1yR65psqiazQpeM79CcGh8, 59jlthNnbmim5l9tmNA7se"
Ameaça,"Paulo Pires, Mc Danny, Marcynho Sensação","piseiro, forró, arrocha, sertanejo, brega funk, brega, funk","Country, Pop, R&B, Latin",Ameaça,2021-10-14,4fSHADbZbhpZCT9oJpxwbP,33538669,"3whgFbrRxsOmYVrq3t4hCY, 3PZTvUS5fUUhV3EKAjqdZk, 4dnPDc045bVjibyATxVUOs"
Ela me Falou Que Quer Rave,"MC Levin, DJ Nikolas Alves Exclusive, DJ Kaioken, DJ Gege","funk, brega funk, brazilian funk","Hip Hop, Pop, R&B",Ela me Falou Que Quer Rave,2021-10-25,0JdkDCdrhMOaeXjIZdeBXN,19365370,"0guw2RGoUqaWKpoCY5DzWY, 23buF7CmOZll8oQveAvsut, 1aQbanZ6xPrOtTYtsMdm3Q, 2BvV4u6AUwFCrAriUIo9Sm"
23 (With Ape Drums),"Randy, Ape Drums","reggaeton, moombahton","Electronic, Latin","Romances de una Nota 2021, Vol.2",2021-10-14,4vv8wcnT04GHHbUCFBAiHF,2461100,"7qYeIN2r4H1kBvr0Gm9Iav, 4HJnsUVBubdKJ2aV0sr48u"
Yours,Jin,k-pop,Pop,Jirisan (Original Television Soundtrack) Pt. 4,2021-11-07,66sBTYlkaiyBwf4fhbIHlZ,5552211,5vV3bFXnN6D6N3Nj4xRvaV
Enchanted,Taylor Swift,,,Speak Now (Deluxe Package),2010-01-01,3sqrvkNC6IPTIXvvbx9Arw,53331336,06HL4z0CvFAxyc27GXpf02
Una Vaina Loca,"Fuego, Manuel Turizo, Duki","trap latino, reggaeton, latin, colombian pop, argentine trap, trap","Hip Hop, Pop, Latin",Una Vaina Loca,2021-10-21,2qEoAz0i6yEz5dPggABcLH,18120558,"7wU2WGCJ8HxkekHHE2QLul, 0tmwSHipWxN12fsoLcFU3B, 1bAftSH8umNcGZ0uyV7LMg"
Nothing,Bruno Major,,,To Let A Good Thing Die,2020-06-05,2IAR0DziHCjSu16gR4ihvy,5499098,0hDjKSKjl1DC7ovYTDJHe8
Locked out of Heaven,Bruno Mars,,,Unorthodox Jukebox,2012-12-05,5g7sDjBhZ4I3gcFIpkrLuI,5861389,0du5cEVh5yTK9QJze8zA0C
All Too Well,Taylor Swift,,,Red (Deluxe Edition),2012-10-22,1q3RiD1tIWUpGsNFADMlvl,2721626,06HL4z0CvFAxyc27GXpf02
Bite Me,Avril Lavigne,,,Bite Me,2021-11-10,4bNa2MHnPB7zckROAHh8mR,1797069,0p4nmQO2msCgU4IF37Wi3j
All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,,,Red (Taylor's Version),2021-11-12,5enxwA8aAbwZbf5qCHORXi,161185501,06HL4z0CvFAxyc27GXpf02
Red (Taylor's Version),Taylor Swift,,,Red (Taylor's Version),2021-11-12,4OAuvHryIVv4kMDNSLuPt6,33256736,06HL4z0CvFAxyc27GXpf02
All Too Well (Taylor's Version),Taylor Swift,,,Red (Taylor's Version),2021-11-12,3nsfB1vus2qaloUdcBZvDu,34394891,06HL4z0CvFAxyc27GXpf02
I Knew You Were Trouble (Taylor's Version),Taylor Swift,,,Red (Taylor's Version),2021-11-12,6AtZLIzUINvExIUy4QhdjP,21572702,06HL4z0CvFAxyc27GXpf02
State Of Grace (Taylor's Version),Taylor Swift,,,Red (Taylor's Version),2021-11-12,6lzc0Al0zfZOIFsFvBS1ki,18859436,06HL4z0CvFAxyc27GXpf02
22 (Taylor's Version),Taylor Swift,,,Red (Taylor's Version),2021-11-12,3yII7UwgLF6K5zW3xad3MP,18029672,06HL4z0CvFAxyc27GXpf02
Already Dead,Juice WRLD,"melodic rap, emo rap",Hip Hop,Fighting Demons,2021-12-10,2quVkyLSVr5wX2QIhnexUt,57299790,4MCBfE4596Uoi2O4DtmEMz
We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,,,Red (Taylor's Version),2021-11-12,5YqltLsjdqFtvqE7Nrysvs,15102171,06HL4z0CvFAxyc27GXpf02
Treacherous (Taylor's Version),Taylor Swift,,,Red (Taylor's Version),2021-11-12,3S7HNKPakdwNEBFIVTL6dZ,13831247,06HL4z0CvFAxyc27GXpf02
Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),"Taylor Swift, Phoebe Bridgers",,,Red (Taylor's Version),2021-11-12,01K4zKU104LyJ8gMb7227B,24279791,"06HL4z0CvFAxyc27GXpf02, 1r1uxoy19fzMxunt3ONAkG"
I Almost Do (Taylor's Version),Taylor Swift,,,Red (Taylor's Version),2021-11-12,2r9CbjYgFhtAmcFv1cSquB,11629343,06HL4z0CvFAxyc27GXpf02
Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),"Taylor Swift, Ed Sheeran",soft pop,Pop,Red (Taylor's Version),2021-11-12,4IQkfUsrwXol38VV3U7t7T,19918478,"06HL4z0CvFAxyc27GXpf02, 6eUKZXaKkcviH0Ku9w2n3V"
Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),"Taylor Swift, Ed Sheeran",soft pop,Pop,Red (Taylor's Version),2021-11-12,7qEUFOVcxRI19tbT68JcYK,11063569,"06HL4z0CvFAxyc27GXpf02, 6eUKZXaKkcviH0Ku9w2n3V"
Stay Stay Stay (Taylor's Version),Taylor Swift,,,Red (Taylor's Version),2021-11-12,7eQj6r5PIdYKEIZjucBMcq,10767008,06HL4z0CvFAxyc27GXpf02
Better Man (Taylor's Version) (From The Vault),Taylor Swift,,,Red (Taylor's Version),2021-11-12,4OmFmE0fzcMG6g0Y8p4eSD,12507137,06HL4z0CvFAxyc27GXpf02
The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version),"Taylor Swift, Gary Lightbody",,,Red (Taylor's Version),2021-11-12,0y6kdSRCVQhSsHSpWvTUm7,10799411,"06HL4z0CvFAxyc27GXpf02, 3fCQnw6VSudXBTN5d2QP2z"
LA FAMA,"ROSALÍA, The Weeknd","latin, ",Latin,MOTOMAMI,2022-03-18,6Y46tOTRhkBamosyuWa6YX,69433472,"7ltDVBr6mKbRvohxheJ9h1, 1Xyo4u8uXC1ZmMpatF05PJ"
Holy Ground (Taylor's Version),Taylor Swift,,,Red (Taylor's Version),2021-11-12,7J4b3LVCIGO4CMBDFLPoP6,9883814,06HL4z0CvFAxyc27GXpf02
Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,,,Red (Taylor's Version),2021-11-12,3z6XUommYDWPHeFhmhhT6j,15184822,06HL4z0CvFAxyc27GXpf02
Begin Again (Taylor's Version),Taylor Swift,,,Red (Taylor's Version),2021-11-12,05GsNucq8Bngd9fnd4fRa0,8969930,06HL4z0CvFAxyc27GXpf02
Babe (Taylor's Version) (From The Vault),Taylor Swift,,,Red (Taylor's Version),2021-11-12,0v4z1tuZvn6LGknom9Qx7d,10093273,06HL4z0CvFAxyc27GXpf02
I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),"Taylor Swift, Chris Stapleton",country,Country,Red (Taylor's Version),2021-11-12,4CkgMiMqZ5JzW9iYXSTMTL,21582172,"06HL4z0CvFAxyc27GXpf02, 4YLtscXsxbVgi031ovDDdh"
The Lucky One (Taylor's Version),Taylor Swift,,,Red (Taylor's Version),2021-11-12,4e5ayHsOLJNLTGfjau2mEw,8266194,06HL4z0CvFAxyc27GXpf02
Sad Beautiful Tragic (Taylor's Version),Taylor Swift,,,Red (Taylor's Version),2021-11-12,73qMN9bXy7MSPwwGfH3wQr,8232222,06HL4z0CvFAxyc27GXpf02
Starlight (Taylor's Version),Taylor Swift,,,Red (Taylor's Version),2021-11-12,7A2cNLRT0YJc1yjxHlKihs,8037531,06HL4z0CvFAxyc27GXpf02
Come Back...Be Here (Taylor's Version),Taylor Swift,,,Red (Taylor's Version),2021-11-12,4pNApnaUWAL2J4KO2eqokq,8179229,06HL4z0CvFAxyc27GXpf02
The Moment I Knew (Taylor's Version),Taylor Swift,,,Red (Taylor's Version),2021-11-12,0NRHj8hDwwmSPaA41o379r,8035759,06HL4z0CvFAxyc27GXpf02
The Very First Night (Taylor's Version) (From The Vault),Taylor Swift,,,Red (Taylor's Version),2021-11-12,6pYNq0ZwpPVazKzsqpf0G8,11441693,06HL4z0CvFAxyc27GXpf02
Forever Winter (Taylor's Version) (From The Vault),Taylor Swift,,,Red (Taylor's Version),2021-11-12,3oGVx9RBmiYGv5ZCecWLkx,9225926,06HL4z0CvFAxyc27GXpf02
Girl At Home (Taylor's Version),Taylor Swift,,,Red (Taylor's Version),2021-11-12,0DMVrlMUn01M0IcpDbwgu7,6475939,06HL4z0CvFAxyc27GXpf02
Blast Off,"Bruno Mars, Anderson .Paak, Silk Sonic",,,An Evening With Silk Sonic,2021-11-11,21afd9hCjpQ6lE5DPbcPHP,8257659,"0du5cEVh5yTK9QJze8zA0C, 3jK9MiCrA42lLAdMGUZpwa, 6PvvGcCY2XtUcSRld1Wilr"
Bad Man (Smooth Criminal),Polo G,,,Hall of Fame 2.0,2021-12-03,62l3NSQPUxvcwwzKUmysrE,21584649,6AgTAQt8XS6jRWi4sX7w49
Fly As Me,"Bruno Mars, Anderson .Paak, Silk Sonic",,,An Evening With Silk Sonic,2021-11-11,7HEWQj82REyDOKMAAlB9pc,6217313,"0du5cEVh5yTK9QJze8zA0C, 3jK9MiCrA42lLAdMGUZpwa, 6PvvGcCY2XtUcSRld1Wilr"
Ronan (Taylor's Version),Taylor Swift,,,Red (Taylor's Version),2021-11-12,7nWui6jiMM2m9qFmET1Mtj,4813941,06HL4z0CvFAxyc27GXpf02
After Last Night (with Thundercat & Bootsy Collins),"Bruno Mars, Anderson .Paak, Silk Sonic, Thundercat, Bootsy Collins",,,An Evening With Silk Sonic,2021-11-11,7ozvuHnA1zWzuTvReLChVL,6078933,"0du5cEVh5yTK9QJze8zA0C, 3jK9MiCrA42lLAdMGUZpwa, 6PvvGcCY2XtUcSRld1Wilr, 4frXpPxQQZwbCu3eTGnZEw, 5K0rbdBrs2tNXe5LeWMATT"
State Of Grace (Acoustic Version) (Taylor's Version),Taylor Swift,,,Red (Taylor's Version),2021-11-12,5jAIouBES8LWMiriuNq170,5829972,06HL4z0CvFAxyc27GXpf02
Put On A Smile,"Bruno Mars, Anderson .Paak, Silk Sonic",,,An Evening With Silk Sonic,2021-11-11,5U4laaEEChW8FOtZXCu8C7,5521146,"0du5cEVh5yTK9QJze8zA0C, 3jK9MiCrA42lLAdMGUZpwa, 6PvvGcCY2XtUcSRld1Wilr"
777,"Bruno Mars, Anderson .Paak, Silk Sonic",,,An Evening With Silk Sonic,2021-11-12,4zm8xZiV5FxJu62EHEvZaT,4255421,"0du5cEVh5yTK9QJze8zA0C, 3jK9MiCrA42lLAdMGUZpwa, 6PvvGcCY2XtUcSRld1Wilr"
Silk Sonic Intro,"Bruno Mars, Anderson .Paak, Silk Sonic",,,An Evening With Silk Sonic,2021-11-11,5joiME4fAdb6FqrsXOs3u9,2531787,"0du5cEVh5yTK9QJze8zA0C, 3jK9MiCrA42lLAdMGUZpwa, 6PvvGcCY2XtUcSRld1Wilr"
feel like shit,Tate McRae,,,feel like shit,2021-11-11,2EBnvom1dTybtm75a3Xh1T,18800348,45dkTj5sMRSjrmBSBeiHym
Bar,"TINI, L-Gante","latin pop, rkt, turreo","Pop, Latin",Bar,2021-11-11,0lJE8f0lx8mUSfMyxeYpiC,47117604,"7vXDAI8JwjW531ouMGbfcp, 4YYxffPVDFe9XoqqbRW6Bq"
SCIENTIST,TWICE,k-pop,Pop,Formula of Love: O+T=<3,2021-11-12,2J0TRU2EDG29qlmxdGa4xa,4075774,7n2Ycct7Beij7Dj7meI4X0
Last Christmas,Wham!,christmas,Jazz,LAST CHRISTMAS,1984-11-29,2FRnf9qhLbvw8fu4IBXx78,157104454,5lpH0xAS4fVfLkACg9DAuM
White Christmas - 1947 Version,"Bing Crosby, Ken Darby Singers, John Scott Trotter & His Orchestra","christmas, ",Jazz,White Christmas,1945-01-01,3XsaSIPWvM61RIFfeb0BBR,59846681,"6ZjFtWeHP9XN7FeKSUe80S, 69UfPJgUmFFAVT740qGVZi, 735L650pvygCZZlPMyHqsN"
abcdefu,GAYLE,,,abcdefu,2021-08-13,4fouWK6XVHhzl78KzQ1UjL,189649384,2VSHKHBTiXWplO8lxcnUC9
It's Beginning to Look a Lot like Christmas,Michael Bublé,christmas,Jazz,Christmas (Deluxe Special Edition),2011-10-24,1rv46mRwDqMEhOBZ7vODg3,117684407,1GxkXlMwML1oSg5eLPiAz3
Jingle Bell Rock,Bobby Helms,christmas,Jazz,Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol),1957-12-02,7vQbuQcyTflfCIOu3Uzzya,118655926,38EmEgXkgK51MT2tPY0EoC
Rockin' Around The Christmas Tree,Brenda Lee,christmas,Jazz,Merry Christmas From Brenda Lee,1964-10-19,2EjXfH91m7f8HiJN1yQg97,119871097,4cPHsZM98sKzmV26wlwD2W
Life Of The Party (with André 3000),"Kanye West, André 3000","rap, ",Hip Hop,Donda (Deluxe),2021-11-14,2yBb1CRq98SSWRuDSn36SZ,3079223,"5K4W6rqBFWDnAN6FQUkS6x, 74V3dE1a51skRkdII8y2C6"
Notion,The Rare Occasions,,,Notion,2021-12-02,0sTlGEld0h8kIPZaKDYUf4,17916054,1QfpRUtH14JLoY6F6AYmwt
Time Time,"Trei Degete, Squeezie, Myd, KronoMuzik","french house, ",Electronic,Time Time,2021-11-15,5wKDPtbdggE1roeVp3UdXX,796437,"1APMveRvLxWAB5AI0j11DD, 0xECfhlRzRRIIe2Co5HX6n, 3QFiymmbJlVBPpnrOatEAk, 7B53Suqn5TsVu6S6gIgqeA"
Tacones Rojos,Sebastian Yatra,"colombian pop, reggaeton, latin","Pop, Latin",Dharma,2022-01-28,6ylDpki1VpIsc525KC1ojF,48468654,07YUOmWljBTXwIseAUd9TW
