song_name,artist_names,genres,parent_genres,album,release_date,spotify_track_id,album_label,ISRC,yearly_streams,artist_ids
No Judgement,Niall Horan,,,No Judgement,2020-02-07,5IUOU5xkzGHsRFOYNu3GSK,Capitol Records,USUG11904306,24254108,1Hsdzj7Dlq2I7tHP7501T4
Yikes,Nicki Minaj,,,Yikes,2020-02-07,75dLEqanQTupF3dtP9exT5,Young Money/Cash Money Records,USCM52000025,5900181,0hCNtLu0JehylgoiP8L4Gh
YELL OH,"Trippie Redd, Young Thug","melodic rap, rap, trap",Hip Hop,YELL OH,2020-02-07,003VDDA7J3Xb2ZFlNx7nIZ,"TenThousand Projects, LLC",QZJ842000061,1730738,"6Xgp2XMz1fhVYe7i6yNAax, 50co4Is1HCEo8bhOyUWKpn"
Blueberry Faygo,Lil Mosey,melodic rap,Hip Hop,Blueberry Faygo,2020-02-07,6wJYhPfqk3KGhHRG76WzOh,Mogul Vision/Interscope Records,USUM72001714,23082810,5zctI4wO9XSKS8XwcnqEHk
Definitivamente,"Daddy Yankee, Sech","reggaeton, latin, urbano latino",Latin,Definitivamente,2020-01-31,113PlnpZbHd3WIqeYjhZWv,El Cartel Records (EC3),US2BU2000001,32221641,"4VMYDCV2IEDYJArk749S6m, 77ziqFxp5gaInVrF2lj4ht"
Broke In A Minute,Tory Lanez,,,Broke In A Minute,2020-02-07,2ZrAjMSmlbDIil0JaVgTHh,Interscope Records,USUM72002126,3854837,2jku7tDXc6XoB6MO2hFuqg
Believe (feat. Justin Timberlake),"Meek Mill, Justin Timberlake","rap, ",Hip Hop,Believe (feat. Justin Timberlake),2020-02-07,6fvqvUQr12qghH4N8gpAch,MMG/Atlantic,USAT22000594,791313,"20sxb77xiYeusSH8cVdatc, 31TPClRtHm23RisEBtV3X7"
Antisocial (with Travis Scott) - MK Remix,"Ed Sheeran, Travis Scott, MK","soft pop, rap, house, piano house","Electronic, Hip Hop, Pop",Antisocial (with Travis Scott) [MK Remix],2019-12-10,1qf82BwoRe9zdLvyvx7oGP,Atlantic Records UK,GBAHS2000063,787607,"6eUKZXaKkcviH0Ku9w2n3V, 0Y5tJX1MQlPlqiwlOH1tJY, 1yqxFtPHKcGcv6SXZNdyT9"
Shake The Room (feat. Quavo),"Pop Smoke, Quavo","brooklyn drill, drill, new york drill, ",Hip Hop,Meet The Woo 2,2020-02-07,7rSnKi58HPIVC0FVyh04Q1,Victor Victor Worldwide,USUM72002026,2535665,"0eDvMgVFoNV3TpwtrVCoTj, 0VRj0yCOv2FXJNP47XQnx5"
Meet Me on the Roof,Green Day,"punk, pop punk",Rock,Father of All...,2020-02-07,3YCUPKddcFr4s6iL4mj6Xy,Reprise,USRE11900384,740020,7oPftvlwr6VrsViSDV7fJY
Still Be Friends (feat. Tory Lanez & Tyga),"G-Eazy, Tory Lanez, Tyga",,,Still Be Friends (feat. Tory Lanez & Tyga),2020-02-07,0JjM9bKm4wrwohMslcm892,BPG/RVG/RCA Records,USRC12000525,49620535,"02kJSzxNuaWGqwubyUba0Z, 2jku7tDXc6XoB6MO2hFuqg, 5LHRHt1k9lMyONurDHEdrp"
Fai rumore,Diodato,italian singer-songwriter,Folk/Acoustic,Fai rumore,2020-02-05,5OaBhC8NjdqDhHF9I6r9lS,Carosello Records,ITB262000230,2495075,2QWrpLRDeBD1NwWAsytBRi
Weiss,Samra,german hip hop,Hip Hop,Weiss,2020-02-07,38YP1STiBe3AZevFFJILf4,Urban,DECE72000092,4504990,6h1s4i4XKIYv4ErDelLDN0
Too Good At Goodbyes,Sam Smith,soft pop,Pop,The Thrill Of It All (Special Edition),2017-11-03,1mXVgsBdtIVeCLJnSnmtdV,PLG - Capitol,GBUM71704089,7081332,2wY79sveU1sp5g7SokKOiI
Ringo Starr,Pinguini Tattici Nucleari,indie,Rock,Fuori dall'Hype Ringo Starr,2020-02-07,5yfE6GXTuJaAlepKoE0wJE,RCA Records Label,ITB002000021,1276214,6RdcIWVKYYzNzjQRd3oyHS
Lose Yourself,Eminem,"rap, hip hop",Hip Hop,Just Lose It,2004-01-01,1v7L65Lzy0j0vdpRjJewt1,Aftermath,USIR10211559,16636375,7dGJo4pcD2V6oG8kP0tJRR
No Time To Die,Billie Eilish,,,No Time To Die,2020-02-13,73SpzrcaHk0RQPFP73vqVR,Darkroom/Interscope Records,USUM72002771,152297732,6qqNVTkY8uBg9cP3Jd7DAH
Intentions (feat. Quavo),"Justin Bieber, Quavo",,,Changes,2020-02-14,4umIPjkehX1r7uhmGvXiSV,RBMG/Def Jam,USUM72001302,616903973,"1uNFoZAHBGtllmzznpCI3s, 0VRj0yCOv2FXJNP47XQnx5"
Yummy,Justin Bieber,,,Changes,2020-02-14,16wAOAZ2OkqoIDN7TpChjR,RBMG/Def Jam,USUM71923046,234422830,1uNFoZAHBGtllmzznpCI3s
Forever (feat. Post Malone & Clever),"Justin Bieber, Post Malone, Clever",,,Changes,2020-02-14,2ZlCGeK30BLRNSPC832pNZ,RBMG/Def Jam,USUM72001323,85792964,"1uNFoZAHBGtllmzznpCI3s, 246dkjvS1zLTtiykXe5h60, 5yy76ufVriyvidNSvXlRU1"
Ignorantes,"Bad Bunny, Sech","reggaeton, trap latino, latin, urbano latino",Latin,Ignorantes,2020-02-14,3wYRLYuO1M88d8woWUIxct,Rimas Entertainment LLC,QM4TW2090210,41178044,"4q3ewBCX7sLwd24euuV69X, 77ziqFxp5gaInVrF2lj4ht"
Give No Fxk,"Migos, Travis Scott, Young Thug","trap, rap, melodic rap",Hip Hop,Give No Fxk,2020-02-14,6ZelF5APDN5r6XnFqcnvWR,Quality Control Music/Motown Records,USUG12000028,10271625,"6oMuImdp5ZcFhWP0ESe6mG, 0Y5tJX1MQlPlqiwlOH1tJY, 50co4Is1HCEo8bhOyUWKpn"
All Around Me,Justin Bieber,,,Changes,2020-02-14,5Py8zRKGkZvgHniVVtvNCN,RBMG/Def Jam,USUM72001299,8779823,1uNFoZAHBGtllmzznpCI3s
Habitual,Justin Bieber,,,Changes,2020-02-14,40qyPyljksBEqlNw5sW37T,RBMG/Def Jam,USUM72001300,8882626,1uNFoZAHBGtllmzznpCI3s
Come Around Me,Justin Bieber,,,Changes,2020-02-14,2o9LAypwGH4ctV0i9boo6d,RBMG/Def Jam,USUM72001301,10086475,1uNFoZAHBGtllmzznpCI3s
Second Emotion (feat. Travis Scott),"Justin Bieber, Travis Scott",rap,Hip Hop,Changes,2020-02-14,1PnAx788sAvcI3ZxTlEyX8,RBMG/Def Jam,USUM72001308,8009400,"1uNFoZAHBGtllmzznpCI3s, 0Y5tJX1MQlPlqiwlOH1tJY"
To Die For,Sam Smith,soft pop,Pop,To Die For,2020-02-14,2ZTYlnhhV1UAReg7wIGolx,PLG - Capitol,GBUM71906661,77393962,2wY79sveU1sp5g7SokKOiI
Running Over (feat. Lil Dicky),"Justin Bieber, Lil Dicky",,,Changes,2020-02-14,75nKBP8jQu681pTNCtrEnn,RBMG/Def Jam,USUM72001306,7383970,"1uNFoZAHBGtllmzznpCI3s, 1tqhsYv8yBBdwANFNzHtcr"
Get Me (feat. Kehlani),"Justin Bieber, Kehlani",,,Changes,2020-02-14,5VwwpU7KsLhgfbMEecedhJ,RBMG/Def Jam,USUM72001309,9078435,"1uNFoZAHBGtllmzznpCI3s, 0cGUm45nv7Z6M6qdXYQGTX"
"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)","A Boogie Wit da Hoodie, London On Da Track, Roddy Ricch, Gunna",melodic rap,Hip Hop,Artist 2.0,2020-02-14,733c1CWmIGymoQXdp7Us88,Highbridge the Label / Atlantic Records,USAT22000604,29298333,"31W5EY0aAly4Qieq6OFu6I, 5Nf5yishRW9Ye174sJISkg, 757aE44tKEUQEqRuT6GnEB, 2hlmm7s2ICUX0LVIhVFlZQ"
Available,Justin Bieber,,,Changes,2020-02-14,1b6tPXXCV2fSNtR3SKWUQA,RBMG/Def Jam,USUM72001304,7372254,1uNFoZAHBGtllmzznpCI3s
Breathe Deeper,Tame Impala,"indie, psychedelic pop","Rock, Pop",The Slow Rush,2020-02-14,3LbZIhU0smEU5SUnxod4j4,Universal Music Australia Pty. Ltd.,AUUM71900929,7081432,5INjqkS1o8h1imAzPqGZBb
Changes,Justin Bieber,,,Changes,2020-02-14,521Os1SMlxmsoevsqyjNmJ,RBMG/Def Jam,USUM72001311,5991182,1uNFoZAHBGtllmzznpCI3s
Take It Out On Me,Justin Bieber,,,Changes,2020-02-14,39nTNk5MfyiiRupTwn1iyC,RBMG/Def Jam,USUM72001307,4012879,1uNFoZAHBGtllmzznpCI3s
One More Year,Tame Impala,"indie, psychedelic pop","Rock, Pop",The Slow Rush,2020-02-14,5ozqshq2dtU7SYCpCBu0NE,Universal Music Australia Pty. Ltd.,AUUM71900926,3099185,5INjqkS1o8h1imAzPqGZBb
Confirmation,Justin Bieber,,,Changes,2020-02-14,60brXKLTC15vK0av5gIldm,RBMG/Def Jam,USUM72001312,5615589,1uNFoZAHBGtllmzznpCI3s
E.T.A.,Justin Bieber,,,Changes,2020-02-14,6PzOPrXx8tJEqace76yrv2,RBMG/Def Jam,USUM72001310,4646022,1uNFoZAHBGtllmzznpCI3s
That's What Love Is,Justin Bieber,,,Changes,2020-02-14,2hLu8L8SNfCN4yKyPdX0h3,RBMG/Def Jam,USUM72001313,2955644,1uNFoZAHBGtllmzznpCI3s
Instant Destiny,Tame Impala,"indie, psychedelic pop","Rock, Pop",The Slow Rush,2020-02-14,6WCXBUFa0z3l9DoOY3k5Xe,Universal Music Australia Pty. Ltd.,AUUM71900927,2069343,5INjqkS1o8h1imAzPqGZBb
At Least For Now,Justin Bieber,,,Changes,2020-02-14,6VLkgf5YmLixsabdqiCVGU,RBMG/Def Jam,USUM72001314,2096073,1uNFoZAHBGtllmzznpCI3s
Might Not Give Up (feat. Young Thug),"A Boogie Wit da Hoodie, Young Thug","melodic rap, rap, trap",Hip Hop,Artist 2.0,2020-02-14,4l2rsMfr20dj6nf6i6F3Y8,Highbridge the Label / Atlantic Records,USAT22000603,3620198,"31W5EY0aAly4Qieq6OFu6I, 50co4Is1HCEo8bhOyUWKpn"
Borderline,Tame Impala,"indie, psychedelic pop","Rock, Pop",The Slow Rush,2020-02-14,5hM5arv9KDbCHS0k9uqwjr,Universal Music Australia Pty. Ltd.,AUUM71900956,2673824,5INjqkS1o8h1imAzPqGZBb
Posthumous Forgiveness,Tame Impala,"indie, psychedelic pop","Rock, Pop",The Slow Rush,2020-02-14,1KcOU0q9AMXV9xi4tSzzCc,Universal Music Australia Pty. Ltd.,AUUM71900928,1895336,5INjqkS1o8h1imAzPqGZBb
Lost In Yesterday,Tame Impala,"indie, psychedelic pop","Rock, Pop",The Slow Rush,2020-02-14,5JWPUEov2wlX7c0jhYZpeB,Universal Music Australia Pty. Ltd.,AUUM71900932,3237797,5INjqkS1o8h1imAzPqGZBb
Mios mit Bars,Luciano,german hip hop,Hip Hop,Mios mit Bars,2020-02-13,7Ek9e3eIuktIFjpDRQfmHE,Urban,DECE72000089,6709018,3CJKkU0XuElRT1z8rEtIYg
Good as Hell (feat. Ariana Grande),"Lizzo, Ariana Grande",pop,Pop,Cuz I Love You (Super Deluxe),2019-04-17,2rjjNUYONZqC7wSd1i6OFq,Nice Life/Atlantic,USAT21905910,42207927,"56oDRnqbIiwx4mymNEv7dS, 66CXWjxzNUsdJxJ2JdwvnR"
Yummy - Summer Walker Remix,"Justin Bieber, Summer Walker",r&b,R&B,Changes,2020-02-14,2FBpJGt00G0h1q0RHuqaGO,RBMG/Def Jam,USUM72001723,1803406,"1uNFoZAHBGtllmzznpCI3s, 57LYzLEk2LcFghVwuWbcuS"
Tomorrow's Dust,Tame Impala,"indie, psychedelic pop","Rock, Pop",The Slow Rush,2020-02-14,666PdikRnUzdvjT9p5wWND,Universal Music Australia Pty. Ltd.,AUUM71900930,1007930,5INjqkS1o8h1imAzPqGZBb
Stain (feat. DaBaby),"A Boogie Wit da Hoodie, DaBaby","melodic rap, ",Hip Hop,Artist 2.0,2020-02-14,0dIz1I7IwX5ardG47AHxCZ,Highbridge the Label / Atlantic Records,USAT22000610,1774060,"31W5EY0aAly4Qieq6OFu6I, 4r63FhuTkUYltbVAg5TQnk"
Thug Love,A Boogie Wit da Hoodie,melodic rap,Hip Hop,Artist 2.0,2020-02-14,4MzhmCOgPB7xb87f1CXjlA,Highbridge the Label / Atlantic Records,USAT22000600,971522,31W5EY0aAly4Qieq6OFu6I
On Track,Tame Impala,"indie, psychedelic pop","Rock, Pop",The Slow Rush,2020-02-14,0IuE6FnXPCdZ8NLuuvJRhb,Universal Music Australia Pty. Ltd.,AUUM71900931,918285,5INjqkS1o8h1imAzPqGZBb
Is It True,Tame Impala,"indie, psychedelic pop","Rock, Pop",The Slow Rush,2020-02-14,6RZmhpvukfyeSURhf4kZ0d,Universal Music Australia Pty. Ltd.,AUUM71900933,899437,5INjqkS1o8h1imAzPqGZBb
Thinking out Loud,Ed Sheeran,soft pop,Pop,x (Wembley Edition),2013-00-00,1Slwb6dOYkBlWal1PGtnNg,Atlantic Records UK,GBAHS1400099,17999048,6eUKZXaKkcviH0Ku9w2n3V
Verkackt,"Gzuz, Bonez MC",german hip hop,Hip Hop,Gzuz,2020-02-13,0C6bsQq58Ue1XfL5PKTO6D,187 Strassenbande,DEUM71907069,874967,"5eioJDe26lOqkAMbuhzZYs, 1aS5tqEs9ci5P9KD9tZWa6"
Me and My Guitar,A Boogie Wit da Hoodie,melodic rap,Hip Hop,Artist 2.0,2020-02-14,6cZH4rX1KTt1aJ3Ql6Ynja,Highbridge the Label / Atlantic Records,USAT22000602,861094,31W5EY0aAly4Qieq6OFu6I
death bed (coffee for your head),"Powfu, beabadoobee",bedroom pop,Pop,death bed (coffee for your head),2020-02-08,7eJMfftS33KTjuF7lTsMCx,Columbia,USSM12000925,779015290,"6bmlMHgSheBauioMgKv2tn, 35l9BRT7MXmM8bv2WDQiyB"
King Of My City,A Boogie Wit da Hoodie,melodic rap,Hip Hop,Artist 2.0,2020-02-14,3o0nkjyy6eZL5lZcEpvJec,Highbridge the Label / Atlantic Records,USAT22000244,840060,31W5EY0aAly4Qieq6OFu6I
Stay With Me,Sam Smith,soft pop,Pop,In The Lonely Hour,2014-05-26,5Nm9ERjJZ5oyfXZTECKmRt,PLG - Capitol,GBUM71308833,836571,2wY79sveU1sp5g7SokKOiI
Just the Way You Are,Bruno Mars,,,Doo-Wops & Hooligans,2010-05-11,7BqBn9nzAq8spo5e7cZ0dJ,Atlantic Records,USAT21001269,1509480,0du5cEVh5yTK9QJze8zA0C
Every Breath You Take,The Police,,,Synchronicity (Remastered 2003),1983-06-17,1JSTJqkT5qHq8MDJnJbRE1,Polydor Records,GBAAM0201110,28287650,5NGO30tJxFlKixkPSgXcFE
Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),"Polo G, Stunna 4 Vegas, NLE Choppa, Mike WiLL Made-It",,,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),2020-02-14,74fV8TuLZKVzSIOOGu8wwI,Columbia,USQX92000261,48136456,"6AgTAQt8XS6jRWi4sX7w49, 44IvvHRk2XF243QLA2VOa8, 0ErzCpIMyLcjPiwT4elrtZ, 0NWbwDZY1VkRqFafuQm6wk"
Oh My God,Alec Benjamin,,,Oh My God,2020-02-13,2U12JbtnFSYa5Av5wEcEDX,P2020,USAT22000211,801857,5IH6FPUwQTxPSXurCrcIov
Diosa,Myke Towers,"reggaeton, trap latino, urbano latino",Latin,Easy Money Baby,2020-01-24,3JHpk0DOTOzyh0777JFAky,"2020 One World Music & Casablanca Records | Powered by GLAD Empire, LL",QM4TW2040256,164661557,7iK8PXO48WeuP03g8YR51W
After Hours,The Weeknd,,,After Hours,2020-02-19,4ejyZ4uJEXUURcgKp1kP8v,Republic Records,USUG12000586,76033787,1Xyo4u8uXC1ZmMpatF05PJ
Dior,Pop Smoke,"brooklyn drill, drill, new york drill",Hip Hop,Meet The Woo,2019-07-26,79s5XnCN4TJKTVMSmOx8Ep,Victor Victor Worldwide/Republic Records,USUM71914275,262638362,0eDvMgVFoNV3TpwtrVCoTj
Starboy,"The Weeknd, Daft Punk","french house, electronic, electro","Hip Hop, Electronic",Starboy,2016-11-25,7MXVkk9YMctZqd1Srtv4MB,Universal Republic Records,USUG11600976,23846170,"1Xyo4u8uXC1ZmMpatF05PJ, 4tZwfgrHOc3mvqYlEYSvVi"
"Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix","Future, DaBaby, Drake, Lil Baby","rap, hip hop, ",Hip Hop,"Life Is Good (feat. Drake, DaBaby & Lil Baby) [Remix]",2020-02-15,4iiWcajF1fEUpwcUewc464,Epic/Freebandz,USSM12001024,12752557,"1RyvyyTE3xzB2ZywiAwp0i, 4r63FhuTkUYltbVAg5TQnk, 3TVXtAsR1Inumwj472S9r4, 5f7VJjfbwm532GiveGC0ZK"
Welcome To The Party,Pop Smoke,"brooklyn drill, drill, new york drill",Hip Hop,Meet The Woo,2019-07-26,0fIffclhgJC5h8AdMMVvkp,Victor Victor Worldwide/Republic Records,USUM71910037,719269,0eDvMgVFoNV3TpwtrVCoTj
Call Out My Name,The Weeknd,,,"My Dear Melancholy,",2018-03-30,09mEdoA6zrmBPgTEN5qXmN,Universal Republic Records,USUG11800560,9049614,1Xyo4u8uXC1ZmMpatF05PJ
Moral of the Story,Ashe,,,Moral of the Story,2019-02-14,2nC3QhMI9reBIOWutbU3Tj,Mom+Pop,USQE91500820,103744051,6P5NO5hzJbuOqSdyPB7SJM
ON,BTS,k-pop,Pop,MAP OF THE SOUL : 7,2020-02-21,1iCJrfkx5U4DtmkazBSYVG,Bighit Entertainment,QM4TX2001949,2467528,3Nrfpe0tUJi4K4DXYWgMUX
ON (Feat. Sia),"BTS, Sia","k-pop, ",Pop,MAP OF THE SOUL : 7,2020-02-21,3IB5qOeMayvpOdHxYCL5tZ,BIGHIT MUSIC / HYBE,QM4TX2001958,27934589,"3Nrfpe0tUJi4K4DXYWgMUX, 5WUlDfRSoLAfcVSX1WnrxN"
Blueberry Faygo,Lil Mosey,melodic rap,Hip Hop,Certified Hitmaker,2020-02-06,22LAwLoDA5b4AaGSkg6bKW,Mogul Vision/Interscope Records,USUM72001714,649998763,5zctI4wO9XSKS8XwcnqEHk
Feel Me,Selena Gomez,pop,Pop,Feel Me,2020-02-21,6XXYdF6pJR1K3wKvuxmu7n,Interscope Records,USUM71924084,11426567,0C8ZW7ezQVs4URX5aX7Kqx
Filter,BTS,k-pop,Pop,MAP OF THE SOUL : 7,2020-02-21,0ono6UCNVZ1XqOm6j78Blu,BIGHIT MUSIC / HYBE,QM4TX2001946,16362134,3Nrfpe0tUJi4K4DXYWgMUX
Louder than bombs,BTS,k-pop,Pop,MAP OF THE SOUL : 7,2020-02-21,15xT6IkTumRGbbSim0t11u,Bighit Entertainment,QM4TX2001948,2084847,3Nrfpe0tUJi4K4DXYWgMUX
UGH!,BTS,k-pop,Pop,MAP OF THE SOUL : 7,2020-02-21,1aKuG1GG76xPLUkjBbQo3W,BIGHIT MUSIC / HYBE,QM4TX2001950,12663455,3Nrfpe0tUJi4K4DXYWgMUX
My Time,BTS,k-pop,Pop,MAP OF THE SOUL : 7,2020-02-21,1TEEi8aHzb4tGcLJdsepb1,Bighit Entertainment,QM4TX2001947,2036026,3Nrfpe0tUJi4K4DXYWgMUX
00:00 (Zero O’Clock),BTS,k-pop,Pop,MAP OF THE SOUL : 7,2020-02-21,2rk5DdEFF6wJ13Wrwm2sy6,Bighit Entertainment,QM4TX2001951,1919934,3Nrfpe0tUJi4K4DXYWgMUX
Friends,BTS,k-pop,Pop,MAP OF THE SOUL : 7,2020-02-21,5LCP80MqF8AqHi0WZZGuwJ,Bighit Entertainment,QM4TX2001953,1821831,3Nrfpe0tUJi4K4DXYWgMUX
Inner Child,BTS,k-pop,Pop,MAP OF THE SOUL : 7,2020-02-21,3bSrpGWHrMlwZ0TdBMXv1p,Bighit Entertainment,QM4TX2001952,1774579,3Nrfpe0tUJi4K4DXYWgMUX
We are Bulletproof : the Eternal,BTS,k-pop,Pop,MAP OF THE SOUL : 7,2020-02-21,3bHKTyjnhkhCOpTDYTMZmN,Bighit Entertainment,QM4TX2001956,1693464,3Nrfpe0tUJi4K4DXYWgMUX
Moon,BTS,k-pop,Pop,MAP OF THE SOUL : 7,2020-02-21,1xfXXujIlLZAx5wpu46Nyk,BIGHIT MUSIC / HYBE,QM4TX2001954,7638838,3Nrfpe0tUJi4K4DXYWgMUX
Respect,BTS,k-pop,Pop,MAP OF THE SOUL : 7,2020-02-21,07KegcFokV4bBD1GvO1j6L,Bighit Entertainment,QM4TX2001955,1497545,3Nrfpe0tUJi4K4DXYWgMUX
Interlude : Shadow,BTS,k-pop,Pop,MAP OF THE SOUL : 7,2020-02-21,2Nib4r0saYQf2pUV4RFDhl,BIGHIT MUSIC / HYBE,QM4TX2001944,5917118,3Nrfpe0tUJi4K4DXYWgMUX
Outro : Ego,BTS,k-pop,Pop,MAP OF THE SOUL : 7,2020-02-21,2ezpl1QGsrICxQwl039Yoe,Bighit Entertainment,QM4TX2001957,1296478,3Nrfpe0tUJi4K4DXYWgMUX
Old Me,5 Seconds of Summer,,,Old Me,2020-02-21,5RUUkFNqH3GRKHg1xjprOb,5 Seconds of Summer/Interscope Records,USUG12000294,11834399,5Rl15oVamLq7FbSb0NNBNy
Modern Loneliness,Lauv,,,~how i'm feeling~,2020-02-20,7MZF7YLxOP2to9iblSulLc,Lauv,GBKPL1969297,15486548,5JZ7CnR6gTvEMKX4g70Amv
Rich Rich,Ufo361,"german hip hop, turkish hip hop",Hip Hop,Rich Rich,2020-02-21,3VFT90E0yYjdHSFoGv02us,Stay High,DEQ022001645,990211,5pVRwX5ZQR7hfJ18w8ZYkl
It's A Raid (feat. Post Malone),"Ozzy Osbourne, Post Malone","metal, glam metal, heavy metal, hard rock, ","Metal, Rock",Ordinary Man,2020-02-21,4CEFxa53bQl45kF3Fq6CeD,Epic,USSM11914693,943818,"6ZLTlhejhndI4Rh53vYhrY, 246dkjvS1zLTtiykXe5h60"
Intro : Persona,BTS,k-pop,Pop,MAP OF THE SOUL : PERSONA,2019-04-12,2isSdmQfVv32j2haL6hk9x,BIGHIT MUSIC / HYBE,QM6MZ1917907,1648968,3Nrfpe0tUJi4K4DXYWgMUX
The Way,"Trippie Redd, Russ","melodic rap, ",Hip Hop,A Love Letter To You 4 (Deluxe),2020-02-21,6CeZoh6Oemi28WQRpa004x,"1400 Entertainment, Inc./TenThousand Projects LLC",QZJ842000066,847625,"6Xgp2XMz1fhVYe7i6yNAax, 1z7b1Pr1rSlvWRzsW3HOrS"
Red Eye,YoungBoy Never Broke Again,,,"Still Flexin, Still Steppin",2020-02-21,3qHgGyJY4GpXNOK4WL4NSo,"Never Broke Again, LLC",USAT22000654,827954,7wlFDEWiM5OoIAt8RSli8b
Tattoo,Rauw Alejandro,"reggaeton, urbano latino, trap latino, latin",Latin,Tattoo,2020-02-13,7na7Bk98usp84FaOJFPv3d,"(SME US Latin) Duars Entertainment, Corp. (2)",QZHN21900087,187779742,1mcTU81TzQhprhouKaTkpq
Schüsse im Regen,Samra,german hip hop,Hip Hop,Schüsse im Regen,2020-02-20,3RgJvQlTg7tp5mXtylDXYx,Urban,DECE72000152,791302,6h1s4i4XKIYv4ErDelLDN0
CITY OF ANGELS,24kGoldn,,,DROPPED OUTTA COLLEGE,2019-11-22,6ap9lSRJ0iLriGLqoJ44cq,Records/Columbia,USQX91902803,104503388,6fWVd57NKTalqvmjRd2t8Z
Rave de Favela (feat. BEAM),"Major Lazer, MC Lan, Anitta, BEAM","moombahton, funk, brazilian funk, brazilian pop, funk pop, funk carioca, pagode baiano, ","Hip Hop, Pop, R&B, Electronic, Latin",Rave de Favela (feat. BEAM),2020-02-15,1K7WzjKDcDdVbKNGrB0gej,WM Brazil,BRWMB2000085,2192827,"738wLrAtLtCtFOLvQBXOXp, 4mb1xtQVGSK5dh8AbtwBiR, 7FNnA9vBm6EKceENgCGRMb, 46MWeeHNVMYRIIofQBEX98"
Make It Right,BTS,k-pop,Pop,MAP OF THE SOUL : PERSONA,2019-04-12,6KUE0HSSudAp9AOycaF6SH,BIGHIT MUSIC / HYBE,QM6MZ1917910,1506058,3Nrfpe0tUJi4K4DXYWgMUX
ON,BTS,k-pop,Pop,MAP OF THE SOUL : 7,2020-02-21,2QyuXBcV1LJ2rq01KhreMF,BIGHIT MUSIC / HYBE,QM4TX2001949,48160693,3Nrfpe0tUJi4K4DXYWgMUX
Black Swan,BTS,k-pop,Pop,MAP OF THE SOUL : 7,2020-02-21,3bkkMZEAhx7rTVz1C0itRQ,BIGHIT MUSIC / HYBE,QM4TW2013921,24515543,3Nrfpe0tUJi4K4DXYWgMUX
Louder than bombs,BTS,k-pop,Pop,MAP OF THE SOUL : 7,2020-02-21,3op7HNwLli54MBjFGzIlZO,BIGHIT MUSIC / HYBE,QM4TX2001948,10545793,3Nrfpe0tUJi4K4DXYWgMUX
My Time,BTS,k-pop,Pop,MAP OF THE SOUL : 7,2020-02-21,4vTgx6h4seHvkuFh84JXYP,BIGHIT MUSIC / HYBE,QM4TX2001947,11282198,3Nrfpe0tUJi4K4DXYWgMUX
00:00 (Zero O’Clock),BTS,k-pop,Pop,MAP OF THE SOUL : 7,2020-02-21,4AlihYDqxXshKhvh5tnMfP,BIGHIT MUSIC / HYBE,QM4TX2001951,9345837,3Nrfpe0tUJi4K4DXYWgMUX
Friends,BTS,k-pop,Pop,MAP OF THE SOUL : 7,2020-02-21,7w05lsU2VLSeiT8Nukrv5M,BIGHIT MUSIC / HYBE,QM4TX2001953,6766113,3Nrfpe0tUJi4K4DXYWgMUX
Inner Child,BTS,k-pop,Pop,MAP OF THE SOUL : 7,2020-02-21,4BKOjYosPhw334moS3wlbO,BIGHIT MUSIC / HYBE,QM4TX2001952,6345239,3Nrfpe0tUJi4K4DXYWgMUX
We are Bulletproof : the Eternal,BTS,k-pop,Pop,MAP OF THE SOUL : 7,2020-02-21,44WLOqH7QayQOQdeUHeKUK,BIGHIT MUSIC / HYBE,QM4TX2001956,6529249,3Nrfpe0tUJi4K4DXYWgMUX
Outro : Ego,BTS,k-pop,Pop,MAP OF THE SOUL : 7,2020-02-21,3r9FFjLrAIQjoR8pSHVPC9,BIGHIT MUSIC / HYBE,QM4TX2001957,4789829,3Nrfpe0tUJi4K4DXYWgMUX
Respect,BTS,k-pop,Pop,MAP OF THE SOUL : 7,2020-02-21,37TSJmYKLxXmx8OehFpqMN,BIGHIT MUSIC / HYBE,QM4TX2001955,3627582,3Nrfpe0tUJi4K4DXYWgMUX
Lottery (Renegade),K CAMP,,,Wayy 2 Kritical,2019-06-21,4dZTZbmJBCCofAExHwefda,RARE Sound / Interscope / EMPIRE,USUYG1247701,3636187,5bgfj5zUoWpyeVatGDjn6H
Vem Me Satisfazer,"MC Ingryd, DJ Henrique da VK","brega funk, funk, funk carioca","Pop, R&B, Hip Hop",Vem Me Satisfazer,2019-08-20,63SHcJzckFykS8faA5zojY,MC Ingryd,QZHZ31910546,1410819,"09EYYUcfEDOvj3D5f45L99, 6ac253D3NynjiNAjkkR2TJ"
Mejor,"Dalex, Sech","reggaeton, urbano latino",Latin,Mejor,2020-02-07,1mF6sMUsRU9MisrdB9qWvg,Rich Music,QM9WM2000002,4207406,"0KPX4Ucy9dk82uj4GpKesn, 77ziqFxp5gaInVrF2lj4ht"
Matrix,Apache 207,german hip hop,Hip Hop,Matrix,2020-02-24,7ygVaACDENw4PgLbN1awFE,Four Music Local,DEQ322000017,6650320,1qQLhymHXFPtP5U8KNKsm6
