song_name,artist_names,genres,parent_genres,album,release_date,spotify_track_id,yearly_streams,artist_ids
Before The Day Is Over,Joji,,,SMITHEREENS,2022-11-04,7zBscbZUCr4jEABrfV9g03,6013121,3MZsBdqDrRTJihTHQrO6Dq
Dissolve,Joji,,,SMITHEREENS,2022-11-04,4DYKah8mcZf0O4l9Gt7woU,5204148,3MZsBdqDrRTJihTHQrO6Dq
NIGHT RIDER,Joji,,,SMITHEREENS,2022-11-04,1c39AwcrkN9srI7Az5662I,5274545,3MZsBdqDrRTJihTHQrO6Dq
A Veces (feat. Feid),"Paulo Londra, Feid","argentine trap, trap latino, reggaeton, urbano latino","Hip Hop, Latin",Back To The Game,2022-11-23,1O9FJyTicBMSqIv0RLRy4i,16127042,"3vQ0GE3mI0dAaxIMYe5g7z, 2LRoIwlKmHjgvigdNGBHNo"
CALENTÓN,Mora,"urbano latino, reggaeton, trap latino",Latin,PARAÍSO,2022-11-03,3l9YiADzNmEvBfZVPEF49F,2734672,0Q8NcsJwoCbZOHHW63su5S
1AM FREESTYLE,Joji,,,SMITHEREENS,2022-11-04,0FqBNLXlTNimxmVRdDMj6b,5036029,3MZsBdqDrRTJihTHQrO6Dq
BLAHBLAHBLAH DEMO,Joji,,,SMITHEREENS,2022-11-04,0B9D5rzkRgtuAVy4hQ84bD,3703125,3MZsBdqDrRTJihTHQrO6Dq
BIENVENIDA AL PARAÍSO,Mora,"urbano latino, reggaeton, trap latino",Latin,PARAÍSO,2022-11-03,6v3fbkLKRH6jsa6dho9ocx,1348345,0Q8NcsJwoCbZOHHW63su5S
COSITAS,"Mora, paopao","urbano latino, reggaeton, trap latino, latin r&b","R&b, Latin",PARAÍSO,2022-11-03,6eP29HuqLSONvO7xTb5dSH,1339760,"0Q8NcsJwoCbZOHHW63su5S, 5AS4y4rlmbUYDCdg35qmI9"
MODELITO,"Mora, YOVNGCHIMI","urbano latino, reggaeton, trap latino, trap","Latin, Hip Hop",PARAÍSO,2022-11-03,559YUIWxUc8Mx4lsla13Ff,1315421,"0Q8NcsJwoCbZOHHW63su5S, 4aSlfXDn9R60UlbZEboBUy"
EN LA ORILLA,Mora,"urbano latino, reggaeton, trap latino",Latin,PARAÍSO,2022-11-03,3WdR6kP1JJm2kDLaL6nAyH,1307134,0Q8NcsJwoCbZOHHW63su5S
AIRBNB,"Mora, De La Ghetto","urbano latino, reggaeton, trap latino",Latin,PARAÍSO,2022-11-03,0fuyLaeHh0TvQ65m5ojgP2,1287335,"0Q8NcsJwoCbZOHHW63su5S, 3EiLUeyEcA6fbRPSHkG5kb"
10:35,"Tiësto, Tate McRae","edm, trance, big room, house, dance, ",Electronic,DRIVE,2023-04-21,36gcliMRX1vCpgnrZE3dFZ,24475097,"2o5jDhtHVPhrJdv3cEQ99Z, 45dkTj5sMRSjrmBSBeiHym"
CASUALIDAD,Mora,"urbano latino, reggaeton, trap latino",Latin,PARAÍSO,2022-11-03,3yIyUQXF050PehHtbkgaDu,1242008,0Q8NcsJwoCbZOHHW63su5S
PUNTO G,Quevedo,reggaeton,Latin,DONDE QUIERO ESTAR,2023-01-20,4WiQA1AGWHFvaxBU6bHghs,80767176,52iwsT98xCoGgiGntTiR7K
COMO HAS ESTAU?,Mora,"urbano latino, reggaeton, trap latino",Latin,PARAÍSO,2022-11-03,5S7FewmYYyLNdMOfeEcB6P,1121333,0Q8NcsJwoCbZOHHW63su5S
EIVISSA,"Mora, Danny Ocean","urbano latino, reggaeton, trap latino",Latin,PARAÍSO,2022-11-03,3kcj2zzabr8qnR4MnMeWv2,1113364,"0Q8NcsJwoCbZOHHW63su5S, 5H1nN1SzW0qNeUEZvuXjAj"
TU SABES DONDE VIVO,Mora,"urbano latino, reggaeton, trap latino",Latin,PARAÍSO,2022-11-03,5RgSwK9Y13567fta5goKTz,1056548,0Q8NcsJwoCbZOHHW63su5S
WORTH NOTHING - Fast & Furious: Drift Tape/Phonk Vol 1,"TWISTED, Oliver Tree","phonk, drift phonk, ","Electronic, Hip Hop",WORTH NOTHING (Fast & Furious: Drift Tape/Phonk Vol 1),2022-09-28,5Zlb01Jcn0Ld49zazzZJSB,23997866,"1rPf3UFQ9PzH7MafzfHTnG, 6TLwD7HPWuiOzvXEa3oCNe"
Dream On,Aerosmith,"classic rock, rock",Rock,AEROSMITH,1973-00-00,3tAQNhm1o0kzldsI5QkrB1,57723355,7Ey4PD4MYsKc5I2dolUwbH
i'm yours,Isabel LaRosa,,,i'm yours,2022-10-28,37vVp2sWHuuIBOSl1NswP6,4119886,5arKwJZEvT5uKq4o0JfqR4
i'm yours sped up,Isabel LaRosa,,,i'm yours,2022-10-28,4sFGNz4MYpGoz53ZGCwsiE,951919,5arKwJZEvT5uKq4o0JfqR4
Qué Agonía,"Yuridia, Ángela Aguilar","latin pop, mariachi, ranchera, banda, música mexicana","Latin, Pop",Pa' Luego Es Tarde,2022-10-20,4H6o1bxKRGzmsE0vzo968m,20589942,"5B8ApeENp4bE4EE3LI8jK2, 3abT87tqQ4Q5PA5nw6CYyH"
Born Again,Rihanna,,,Black Panther: Wakanda Forever - Music From and Inspired By,2022-11-11,18zQTt3ifDv6iLni2YuXMg,5232692,5pKCCKE2ajJHZ9KAiaK11H
LEJOS DEL CIELO,Rauw Alejandro,"reggaeton, urbano latino, trap latino, latin",Latin,SATURNO,2022-11-11,0r5g8mAptDMwHbvRDJYIPW,1230406,1mcTU81TzQhprhouKaTkpq
Evoque Prata,"MC MENOR HR, MC MENOR SG, DJ ESCOBAR","funk, funk carioca, funk de bh, brazilian funk","Hip Hop, R&B, R&b",Evoque Prata,2022-09-09,1597vvneWf0zoQrg2D8yH6,71889590,"33yjk1kQbu7otNngO5pQb8, 3hXocXy7cs7SZ1JLZUgKBp, 65tpb4BwAnD3HOUs8MC6TB"
Bad Memories (feat. Elley Duhé & FAST BOY),"MEDUZA, James Carter, Elley Duhé, FAST BOY",,,Bad Memories (feat. Elley Duhé & FAST BOY),2022-07-22,3rb0tMq42WfggucPm0HHkA,8144277,"0xRXCcSX89eobfrshSVdyu, 5344K3N7rx7kw1HjO8psuq, 67MNhiAICFY6Pwc2YxCO0K, 56Qz2XwGj7FxnNKrfkWjnb"
Bombonzinho - Ao Vivo,"Israel & Rodolffo, Ana Castela","sertanejo, sertanejo universitário, piseiro, agronejo, arrocha","Country, Latin","Let's Bora, Vol. 2 (Ao Vivo)",2023-03-02,0SCMVUZ21uYYB8cc0ScfbV,47345045,"41QLxRXlc2NwfJZkHGHKid, 2CKOmarVWvWqkNWUatHCex"
Last Christmas,Wham!,christmas,Jazz,LAST CHRISTMAS,1984-11-29,2FRnf9qhLbvw8fu4IBXx78,210104119,5lpH0xAS4fVfLkACg9DAuM
Rockin' Around The Christmas Tree,Brenda Lee,christmas,Jazz,Merry Christmas From Brenda Lee,1964-10-19,2EjXfH91m7f8HiJN1yQg97,191421917,4cPHsZM98sKzmV26wlwD2W
Pactos - Ao Vivo,"Matheus & Kauan, Jorge & Mateus","sertanejo, sertanejo universitário, arrocha, agronejo","Country, Latin",Pactos (Ao Vivo),2022-10-12,2M4kQD87lKnAS9vFlb4Bez,1008308,"2Z0lRIqr997lIUiPtrpKCr, 1elUiq4X7pxej6FRlrEzjM"
Jingle Bell Rock,Bobby Helms,christmas,Jazz,Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol),1957-12-02,7vQbuQcyTflfCIOu3Uzzya,169770220,38EmEgXkgK51MT2tPY0EoC
It's Beginning to Look a Lot like Christmas,Michael Bublé,christmas,Jazz,Christmas (Deluxe Special Edition),2011-10-24,1rv46mRwDqMEhOBZ7vODg3,155004687,1GxkXlMwML1oSg5eLPiAz3
Santa Tell Me,Ariana Grande,pop,Pop,Santa Tell Me,2014-11-24,0lizgQ7Qw35od7CYaoMBZb,137015247,66CXWjxzNUsdJxJ2JdwvnR
Con La Brisa,"Foudeqush, Ludwig Göransson",soundtrack,Easy listening,Black Panther: Wakanda Forever - Music From and Inspired By,2022-11-11,2LSsSV7V33wM9EKQA2xjGS,12559820,"0XFgM33h3Ls5tj1M9IKUWd, 24eDfi2MSYo3A87hCcgpIL"
Limbo,Freddie Dredd,"phonk, dark trap, memphis rap",Hip Hop,Freddie's Inferno,2022-08-11,37F7E7BKEw2E4O2L7u0IEp,46478553,0dlDsD7y6ccmDm8tuWCU6F
Alone,Burna Boy,"afrobeats, afrobeat, afropop, afroswing, dancehall, afropiano","Traditional music, R&B, Pop",Black Panther: Wakanda Forever - Music From and Inspired By,2022-11-11,0AoBY2Y3qs6dtGgOD6c91N,5814108,3wcj11K77LjEY1PkEazffa
CAIRO,"KAROL G, Ovy On The Drums","reggaeton, latin, urbano latino",Latin,MAÑANA SERÁ BONITO,2023-02-24,16dUQ4quIHDe4ZZ0wF1EMN,64077447,"790FomKkXshlbRYZFtlgla, 3m5qlPf2OkihLz3dRYnkPA"
"Duki: Bzrp Music Sessions, Vol. 50","Bizarrap, Duki","argentine trap, trap latino, urbano latino, trap","Hip Hop, Latin","Duki: Bzrp Music Sessions, Vol. 50",2022-11-16,7MkylDYvKTSuWgrsBhHlsG,44829794,"716NhGYqD1jl2wI1Qkgq36, 1bAftSH8umNcGZ0uyV7LMg"
Down In Atlanta,"Pharrell Williams, Travis Scott",rap,Hip Hop,Down In Atlanta,2022-11-18,5unjCay0kUjuej5ebn4nS4,13089713,"2RdwBSPQiwcmiDo9kixcl8, 0Y5tJX1MQlPlqiwlOH1tJY"
Mbappe,Eladio Carrion,"trap latino, urbano latino, trap","Hip Hop, Latin",SEN2 KBRN VOL. 2,2022-11-18,2lmWwBLVJ2P0HX491zkYws,4340466,5XJDexmWFLWOkjOEjOVX3e
Let It Snow! Let It Snow! Let It Snow!,Dean Martin,"christmas, adult standards, big band, swing music","Easy listening, Jazz",A Winter Romance,1959-01-01,2uFaJJtFpPDc5Pa95XzTvg,117843073,49e4v89VmlDcFCMyDv9wQ9
Snowman,Sia,,,Everyday Is Christmas (Deluxe Edition),2018-11-01,7uoFMmxln0GPXQ0AcCBXRq,104520120,5WUlDfRSoLAfcVSX1WnrxN
It's the Most Wonderful Time of the Year,Andy Williams,"christmas, adult standards","Easy listening, Jazz",The Andy Williams Christmas Album,1963-00-00,1IcR6RlgvDczfvoWJSSY2A,125149565,4sj6D0zlMOl25nprDJBiU9
Underneath the Tree,Kelly Clarkson,christmas,Jazz,Wrapped In Red,2013-10-25,3nAp4IvdMPPWEH9uuXFFV5,100330697,3BmGtnKgCSGYIUhmivXKWX
Holly Jolly Christmas,Michael Bublé,christmas,Jazz,Christmas (Deluxe Special Edition),2011-10-24,67mgz7S5y7hnCE63YBjfO6,99938246,1GxkXlMwML1oSg5eLPiAz3
Maan Meri Jaan,King,"desi hip hop, hindi hip hop, desi pop, hindi pop, hindi indie, desi","Hip Hop, Pop, Rock",Champagne Talk,2022-09-13,1418IuVKQPTYqt7QNJ9RXN,73937561,5NHm4TU5Twz7owibYxJfFU
Mistletoe,Justin Bieber,,,Under The Mistletoe (Deluxe Edition),2011-01-01,7xapw9Oy21WpfEcib2ErSA,85061255,1uNFoZAHBGtllmzznpCI3s
Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],"Jung Kook, BTS, FIFA Sound","k-pop, ",Pop,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],2022-11-20,1RDvyOk4WtPCtoqciJwVn8,97917019,"6HaGTQPmzraVmaVxvz6EUc, 3Nrfpe0tUJi4K4DXYWgMUX, 5C01hDqpEmrmDfUhX9YWsH"
Feliz Navidad,José Feliciano,"christmas, bolero","Latin, Jazz",My Name Is José Feliciano,2001-00-00,3qCeq0rWK67SoBDgFd2sId,110047055,7K78lVZ8XzkjfRSI7570FF
Merry Christmas Everyone,Shakin' Stevens,"christmas, rockabilly","Jazz, Rock",Merry Christmas Everyone,1991-11-25,2TE4xW3ImvpltVU0cPcKUn,67806013,0wi4yTYlGtEnbGo4ltZTib
The Color Violet,Tory Lanez,,,Alone At Prom,2021-12-10,3azJifCSqg9fRij2yKIbWz,18975348,2jku7tDXc6XoB6MO2hFuqg
Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),"Shakira, Freshlyground","latin pop, latin, afro soul, afropop, dubstep","R&B, Pop, Electronic, Latin",Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),2010-05-07,2Cd9iWfcOpGDHLz6tVA3G4,3231021,"0EmeFodog0BfCgMzAIvKQp, 7AcV1lk8Zrgo1691PDWEle"
Alleluia (feat. Sfera Ebbasta),"Shiva, Sfera Ebbasta","italian trap, trap",Hip Hop,Milano Demons,2022-11-25,1MboxS3hV7Wr8UVO59uRth,1179898,"2K5nCggbhSZ00YCYP5qkZS, 23TFHmajVfBtlRx5MXqgoz"
A Holly Jolly Christmas,Burl Ives,christmas,Jazz,A Holly Jolly Christmas,2024-12-17,2BlRuvtjcthW3CP5zX75YK,71596629,0MHgLfmQdutffmvWe5XBTN
Sleigh Ride,The Ronettes,christmas,Jazz,Sleigh Ride,2020-12-04,7fUYUcWy853HS8YJn0b3Sr,81429836,7CyeXFnOrfC1N6z4naIpgo
Gatita,Bellakath,"reggaeton mexa, reggaeton, neoperreo","Electronic, Latin",Gatita,2022-10-05,4ilZV1WNjL7IxwE81OnaRY,48407746,4yjm4SvYqC5FFuLbB6TyHr
White Christmas - 1947 Version,"Bing Crosby, Ken Darby Singers, John Scott Trotter & His Orchestra","christmas, ",Jazz,White Christmas,1945-01-01,3XsaSIPWvM61RIFfeb0BBR,57945479,"6ZjFtWeHP9XN7FeKSUe80S, 69UfPJgUmFFAVT740qGVZi, 735L650pvygCZZlPMyHqsN"
Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,,,McCartney II (Special Edition),1980-05-16,1SV1fxF65n9NhRHp3KlBuu,63078607,4STHEaNw4mPZ2tzheohgXB
Driving Home for Christmas - 2019 Remaster,Chris Rea,christmas,Jazz,"Dancing with Strangers (Deluxe Edition, 2019 Remaster)",1987-08-02,27qAMKrDdKEs8HDXcvR24R,60565533,5KEG7G8LDYlHgFDqZyEEs2
Happy Xmas (War Is Over) - Remastered 2010,"John Lennon, Yoko Ono",christmas,Jazz,Signature Box,2010-10-05,27RYrbL6S02LNVhDWVl38b,69268745,"4x1nvY2FN8jxqAFA0DA02H, 2s4tjL6W3qrblOe0raIzwJ"
Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),"Frank Sinatra, B. Swanson Quartet","christmas, big band, adult standards, swing music, vocal jazz, jazz, ","Easy listening, Jazz",The Classic Christmas Album,1945-00-00,0SUKNXEqZnRw7g0NO139FM,61504191,"1Mxqyy3pSjf8kZZL4QVxS0, 0JXiS2FrAg3wQYJHcmZdrc"
Do They Know It's Christmas? - 1984 Version,Band Aid,christmas,Jazz,Do They Know It’s Christmas?,1984-11-25,4Yg2w0P29BBBMixyeNjDtj,62081339,35S20clEkkSNUo23ViaslZ
The Christmas Song (Merry Christmas To You),Nat King Cole,"christmas, adult standards, vocal jazz","Easy listening, Jazz",The Nat King Cole Story,1961-09-25,5humEOJehpAwMJEJmb0JJ2,64488110,7v4imS0moSyGdXyLgVTIV7
It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),"Perry Como, The Fontane Sisters, Mitchell Ayres & His Orchestra","christmas, adult standards, ","Easy listening, Jazz",Greatest Christmas Songs,1999-08-20,6IeK3Ap5m3HabwJxgI6eSE,48969149,"5v8jlSmAQfrkTjAlpUfWtu, 1Ml4OuStDoympbREURAM15, 0HS96tPggl2nwiz3gNWWI5"
Christmas (Baby Please Come Home),Darlene Love,christmas,Jazz,"Christmas (Baby, Please Come Home)",2020-12-04,47ohYW8e7dxCYn9qbUMBCI,52657488,391oLRVmoTkumiN79HkTWu
Merry Christmas,"Ed Sheeran, Elton John","soft pop, ",Pop,+-=÷× (Tour Collection),2024-09-27,0hz5PNF2wejwUKCMpesQWt,46686810,"6eUKZXaKkcviH0Ku9w2n3V, 3PhoLpVuITZKcymswpck5b"
Blue Christmas,Elvis Presley,"rockabilly, rock and roll",Rock,Elvis' Christmas Album,1957-10-15,3QiAAp20rPC3dcAtKtMaqQ,28371373,43ZHCT0cAZBISjO8DG9PnE
Santa Claus Is Coming To Town,The Jackson 5,"motown, christmas","Jazz, R&B",Merry Christmas,1970-01-01,6a1hzBiTkgqTsDA0Xgfh9z,26884134,2iE18Oxc8YSumAU232n4rW
Carol of the Bells (From  Home Alone  Soundtrack),John Williams,soundtrack,Easy listening,Home Alone (Original Motion Picture Soundtrack),1990-00-00,4tHqQMWSqmL6YjXwsqthDI,11883093,3dRfiJ2650SZu6GbydcHNb
My Only Wish (This Year),Britney Spears,pop,Pop,My Only Wish (This Year),2000-11-14,0YWUHZPJVg4iujddsJDwhM,41026367,26dSoYclwsYLMAKD3tpOr4
Deck The Hall,Nat King Cole,"christmas, adult standards, vocal jazz","Easy listening, Jazz",The Christmas Song (Expanded Edition),1962-00-00,0rHToGels2lt8Y0mCYoF90,41438480,7v4imS0moSyGdXyLgVTIV7
Jingle Bells - Remastered 1999,Frank Sinatra,"christmas, big band, adult standards, swing music, vocal jazz, jazz","Easy listening, Jazz",A Jolly Christmas From Frank Sinatra,1957-09,4HEOgBHRCExyYVeTyrXsnL,31088907,1Mxqyy3pSjf8kZZL4QVxS0
Escapism.,"RAYE, 070 Shake",,,My 21st Century Blues,2023-02-03,5mHdCZtVyb4DcJw8799hZp,72737077,"5KKpBU5eC2tJDzf0wmlRp2, 12Zk1DFhCbHY6v3xep2ZjI"
Bloody Mary,Lady Gaga,"art pop, pop",Pop,Born This Way (Special Edition),2011-01-01,11BKm0j4eYoCPPpCONAVwA,78660472,1HY2Jd0NmPuamShAr6KMms
Those Eyes,New West,,,Based On A True Story...,2023-10-20,2psRActEWsTlYYd7EDoyVR,8291436,69bG9tC62d8oTFC9aTTosn
METAMORPHOSIS,INTERWORLD,"phonk, drift phonk","Electronic, Hip Hop",METAMORPHOSIS,2021-11-25,2ksyzVfU0WJoBpu8otr4pz,19854279,5hKGLu4Ik88FzWcTPhWNTN
Lux Æterna,Metallica,"metal, thrash metal, rock, heavy metal, hard rock","Rock, Metal",Lux Æterna,2022-11-28,0QfZ8OHFnFzLe66iFBww2U,1285575,2ye2Wgw4gimLv2eAKyk1NB
After Hours,The Weeknd,,,After Hours,2020-03-20,2p8IUWQDrpjuFltbdgLOag,6276034,1Xyo4u8uXC1ZmMpatF05PJ
La Jumpa,"Arcángel, Bad Bunny","reggaeton, trap latino, urbano latino, latin",Latin,Sr. Santos,2022-12-01,2mnXxnrX5vCGolNkaFvVeM,110318106,"4SsVbpTthjScTS7U2hmr1X, 4q3ewBCX7sLwd24euuV69X"
Creepin' (with The Weeknd & 21 Savage),"Metro Boomin, The Weeknd, 21 Savage",,,HEROES & VILLAINS,2022-12-02,2dHHgzDwk4BJdRwy9uXhTO,133884555,"0iEtIxbK0KxaSlF7G42ZOp, 1Xyo4u8uXC1ZmMpatF05PJ, 1URnnhqYAYcrqrcwql10ft"
Wild Flower (with youjeen),RM,"k-pop, k-rap","Pop, Hip Hop",Indigo,2022-12-02,5p8ThxM2OhJ0igfxkz0Z1q,26108329,2auC28zjQyVTsiZKNgPRGs
Superhero (Heroes & Villains) [with Future & Chris Brown],"Metro Boomin, Future, Chris Brown","rap, r&b","R&B, Hip Hop",HEROES & VILLAINS,2022-12-02,0vjeOZ3Ft5jvAi9SBFJm1j,71759848,"0iEtIxbK0KxaSlF7G42ZOp, 1RyvyyTE3xzB2ZywiAwp0i, 7bXgB6jMjp9ATFy66eO08Z"
Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],"Metro Boomin, Travis Scott, 21 Savage","rap, ",Hip Hop,HEROES & VILLAINS,2022-12-02,4WuOWVnAqvEQxgSRrspBgt,47040710,"0iEtIxbK0KxaSlF7G42ZOp, 0Y5tJX1MQlPlqiwlOH1tJY, 1URnnhqYAYcrqrcwql10ft"
Raindrops (Insane) [with Travis Scott],"Metro Boomin, Travis Scott",rap,Hip Hop,HEROES & VILLAINS,2022-12-02,1pacwLXyRO47ka0v6LTIiY,26501209,"0iEtIxbK0KxaSlF7G42ZOp, 0Y5tJX1MQlPlqiwlOH1tJY"
Too Many Nights (feat. Don Toliver & with Future),"Metro Boomin, Future, Don Toliver","rap, ",Hip Hop,HEROES & VILLAINS,2022-12-02,2Hh3ETdQKrmSI3QS0hme7g,43869625,"0iEtIxbK0KxaSlF7G42ZOp, 1RyvyyTE3xzB2ZywiAwp0i, 4Gso3d4CscCijv0lmajZWs"
Umbrella (with 21 Savage & Young Nudy),"Metro Boomin, 21 Savage, Young Nudy",,,HEROES & VILLAINS,2022-12-02,2Yt4SXIgmoaPZHGdRafp4P,20012374,"0iEtIxbK0KxaSlF7G42ZOp, 1URnnhqYAYcrqrcwql10ft, 5yPzzu25VzEk8qrGTLIrE1"
Trance (with Travis Scott & Young Thug),"Metro Boomin, Travis Scott, Young Thug","rap, melodic rap, trap",Hip Hop,HEROES & VILLAINS,2022-12-02,5wG3HvLhF6Y5KTGlK0IW3J,14351625,"0iEtIxbK0KxaSlF7G42ZOp, 0Y5tJX1MQlPlqiwlOH1tJY, 50co4Is1HCEo8bhOyUWKpn"
On Time (with John Legend),"Metro Boomin, John Legend","soft pop, neo soul","R&B, Pop",HEROES & VILLAINS,2022-12-02,0YFqKxV9uNu6LUeYkLOKRS,19236586,"0iEtIxbK0KxaSlF7G42ZOp, 5y2Xq6xcjJb2jVM54GHK3t"
Yun (with Erykah Badu),RM,"k-pop, k-rap","Pop, Hip Hop",Indigo,2022-12-02,40xpKrnumGPEvHcw1kuL9R,3446011,2auC28zjQyVTsiZKNgPRGs
Still Life (with Anderson .Paak),RM,"k-pop, k-rap","Pop, Hip Hop",Indigo,2022-12-02,12hD59WtTU92K1VcCXqLlw,3418708,2auC28zjQyVTsiZKNgPRGs
Around Me (feat. Don Toliver),"Metro Boomin, Don Toliver",,,HEROES & VILLAINS,2022-12-02,221qmpQeBNV87sUjQeUTVH,13331727,"0iEtIxbK0KxaSlF7G42ZOp, 4Gso3d4CscCijv0lmajZWs"
Metro Spider (with Young Thug),"Metro Boomin, Young Thug","rap, melodic rap, trap",Hip Hop,HEROES & VILLAINS,2022-12-02,2VtgzixdB967bHDNu5A1nh,13308816,"0iEtIxbK0KxaSlF7G42ZOp, 50co4Is1HCEo8bhOyUWKpn"
Walk Em Down (Don't Kill Civilians) [with 21 Savage & feat. Mustafa],"Metro Boomin, 21 Savage, Mustafa",,,HEROES & VILLAINS,2022-12-02,1UsQe17Ef7tV1ahFqHEFR3,11552254,"0iEtIxbK0KxaSlF7G42ZOp, 1URnnhqYAYcrqrcwql10ft, 1zkKkDDra0jlsiJYz57P3P"
All Day (with Tablo),RM,"k-pop, k-rap","Pop, Hip Hop",Indigo,2022-12-02,40SuiVcQ5NyDk48nZSADK3,3086850,2auC28zjQyVTsiZKNgPRGs
Lonely,RM,"k-pop, k-rap","Pop, Hip Hop",Indigo,2022-12-02,50y0OQgar3BnwTt1pXdYsM,3032203,2auC28zjQyVTsiZKNgPRGs
"Closer (with Paul Blanco, Mahalia)",RM,"k-pop, k-rap","Pop, Hip Hop",Indigo,2022-12-02,5AmBIWCnsLscPSYsfCApBy,2985030,2auC28zjQyVTsiZKNgPRGs
I Can't Save You (Interlude) [with Future & feat. Don Toliver],"Metro Boomin, Future, Don Toliver","rap, ",Hip Hop,HEROES & VILLAINS,2022-12-02,2N9LEu6Pf8nDcp3GjWJT1Z,10649362,"0iEtIxbK0KxaSlF7G42ZOp, 1RyvyyTE3xzB2ZywiAwp0i, 4Gso3d4CscCijv0lmajZWs"
Change pt.2,RM,"k-pop, k-rap","Pop, Hip Hop",Indigo,2022-12-02,7vPMugKcYwnX9Dh7SrLFHF,1820488,2auC28zjQyVTsiZKNgPRGs
Forg_tful (with Kim Sawol),RM,"k-pop, k-rap","Pop, Hip Hop",Indigo,2022-12-02,3XKI5295qhFbwNesz3ollU,1787229,2auC28zjQyVTsiZKNgPRGs
Feel The Fiyaaaah (with A$AP Rocky & feat. Takeoff),"Metro Boomin, A$AP Rocky, Takeoff","rap, ",Hip Hop,HEROES & VILLAINS,2022-12-02,3SsJ17EnPIu1B4GZshqjIS,9912090,"0iEtIxbK0KxaSlF7G42ZOp, 13ubrt8QOOCPljQ2FL1Kca, 3EW0kQ1skZiK1NHg3Spt9J"
Hectic (with Colde),RM,"k-pop, k-rap","Pop, Hip Hop",Indigo,2022-12-02,3wEr5lmE7oaC3qhCbJTY8B,1696086,2auC28zjQyVTsiZKNgPRGs
No.2 (with parkjiyoon),RM,"k-pop, k-rap","Pop, Hip Hop",Indigo,2022-12-02,5ky45fGKbzGYilDewlBD6Z,1632556,2auC28zjQyVTsiZKNgPRGs
Lock On Me (with Travis Scott & Future),"Metro Boomin, Travis Scott, Future",rap,Hip Hop,HEROES & VILLAINS,2022-12-02,0OoNzMdPSgbkM5MkcuEZfm,7965038,"0iEtIxbK0KxaSlF7G42ZOp, 0Y5tJX1MQlPlqiwlOH1tJY, 1RyvyyTE3xzB2ZywiAwp0i"
One Thing At A Time,Morgan Wallen,country,Country,One Thing At A Time,2023-03-03,1rXq0uoV4KTgRN64jXzIxo,1586772,4oUHIQIBe0LHzYfvXNW4QM
All The Money (with Gunna) [Bonus],"Metro Boomin, Gunna",melodic rap,Hip Hop,HEROES & VILLAINS,2022-12-02,6SeNRCX36QFj0nm89vTDxZ,6664457,"0iEtIxbK0KxaSlF7G42ZOp, 2hlmm7s2ICUX0LVIhVFlZQ"
Tennessee Fan,Morgan Wallen,country,Country,One Thing At A Time (Sampler),2022-12-02,3Ga7Uele3zN57vQ4F0HPTW,1498298,4oUHIQIBe0LHzYfvXNW4QM
Days That End In Why,Morgan Wallen,country,Country,One Thing At A Time (Sampler),2022-12-02,4tn5fOYDtxFldIMVOVcKkc,1311686,4oUHIQIBe0LHzYfvXNW4QM
Pointless,Lewis Capaldi,soft pop,Pop,Pointless,2022-12-02,4JBiO7wRnE6ueszEUpo347,3424605,4GNC7GD6oZMSxPGyXy4MNB
Until I Found You (with Em Beihold) - Em Beihold Version,"Stephen Sanchez, Em Beihold",,,Until I Found You (Em Beihold Version),2022-04-22,1Y3LN4zO1Edc2EluIoSPJN,66388900,"5XKFrudbV4IiuE5WuTPRmT, 7o2ZQYM7nTsaVdkXY38UAA"
Christmas (Baby Please Come Home),Mariah Carey,christmas,Jazz,Merry Christmas,1994-10-28,3PIDciSFdrQxSQSihim3hN,26182735,4iHNK0tOyZPYnBU7nGAgpQ
Step Into Christmas - Remastered 1995,Elton John,,,Caribou (Remastered 1995),1974-06-28,11P4sSu6BH2lAbWk1sL6cK,24914076,3PhoLpVuITZKcymswpck5b
Thank God It's Christmas - Non-Album Single,Queen,"classic rock, rock, glam rock",Rock,The Works (Deluxe Edition 2011 Remaster),1984-02-27,2xGO2UjzxeVQSIkyg98vck,19369744,1dfeR4HaWDbWqFHLkxsg1d
Have Yourself A Merry Little Christmas - Remastered 1999,Frank Sinatra,"christmas, big band, adult standards, swing music, vocal jazz, jazz","Easy listening, Jazz",A Jolly Christmas From Frank Sinatra,1957-09,2FPfeYlrbSBR8PwCU0zaqq,22474794,1Mxqyy3pSjf8kZZL4QVxS0
Fairytale of New York (feat. Kirsty MacColl),"The Pogues, Kirsty MacColl","celtic rock, christmas, folk punk, celtic, ","Traditional music, Rock, Jazz, Folk/Acoustic",If I Should Fall from Grace with God (Expanded Edition),1988-09-05,3VTNVsTTu05dmTsVFrmGpK,22905758,"2wzMOQwNT6ZvVB4amvhFAH, 6UlNIFEuWlBqb4TvlVCekq"
